Latitude,Longitude,timestamp,trail_no
23.4946183333,87.317185,12:37:18,2
23.4946183333,87.317185,12:37:20,2
23.4946183333,87.317185,12:37:22,2
23.4946183333,87.317185,12:37:24,2
23.4946183333,87.317185,12:37:26,2
23.4946183333,87.317185,12:37:28,2
23.4946183333,87.317185,12:37:30,2
23.4946183333,87.317185,12:37:32,2
23.4945883333,87.3171783333,12:37:44,2
23.49459,87.31718,12:37:48,2
23.49459,87.31718,12:37:50,2
23.49459,87.3171783333,12:37:58,2
23.49459,87.3171783333,12:38:00,2
23.49459,87.3171783333,12:38:02,2
23.494545,87.3171733333,12:38:14,2
23.494545,87.3171733333,12:38:16,2
23.4945433333,87.3171733333,12:38:20,2
23.4945433333,87.3171733333,12:38:22,2
23.4945433333,87.3171733333,12:38:24,2
23.4945433333,87.3171733333,12:38:26,2
23.4945433333,87.3171733333,12:38:28,2
23.4945433333,87.3171733333,12:38:30,2
23.4945433333,87.3171733333,12:38:32,2
23.4945433333,87.3171733333,12:38:34,2
23.4945433333,87.3171733333,12:38:36,2
23.4945433333,87.3171733333,12:38:38,2
23.4945433333,87.3171733333,12:38:40,2
23.4945433333,87.3171733333,12:38:42,2
23.4945433333,87.3171733333,12:38:44,2
23.4945433333,87.3171733333,12:38:46,2
23.4945433333,87.3171733333,12:38:48,2
23.4945433333,87.3171733333,12:38:50,2
23.4945433333,87.3171733333,12:38:51,2
23.56438,87.282995,13:49:46,3
23.56438,87.282995,13:49:48,3
23.56438,87.282995,13:49:50,3
23.56438,87.282995,13:49:52,3
23.56438,87.282995,13:49:54,3
23.56438,87.282995,13:49:56,3
23.56438,87.282995,13:49:58,3
23.56438,87.282995,13:50:00,3
23.56438,87.282995,13:50:02,3
23.56438,87.282995,13:50:04,3
23.56438,87.282995,13:50:06,3
23.56438,87.282995,13:50:08,3
23.56438,87.282995,13:50:10,3
23.56438,87.282995,13:50:12,3
23.56438,87.282995,13:50:14,3
23.56438,87.282995,13:50:16,3
23.56438,87.282995,13:50:18,3
23.56438,87.282995,13:50:20,3
23.56438,87.282995,13:50:22,3
23.56438,87.282995,13:50:24,3
23.56438,87.282995,13:50:26,3
23.56438,87.282995,13:50:28,3
23.56438,87.282995,13:50:30,3
23.56438,87.282995,13:50:32,3
23.56438,87.282995,13:50:34,3
23.56438,87.282995,13:50:36,3
23.56438,87.282995,13:50:38,3
23.56438,87.282995,13:50:40,3
23.56438,87.282995,13:50:42,3
23.56438,87.282995,13:50:44,3
23.56438,87.282995,13:50:46,3
23.56438,87.282995,13:50:48,3
23.56438,87.282995,13:50:50,3
23.56438,87.282995,13:50:52,3
23.56438,87.282995,13:50:54,3
23.56438,87.282995,13:50:56,3
23.56438,87.282995,13:50:58,3
23.56438,87.282995,13:51:00,3
23.56438,87.282995,13:51:02,3
23.56438,87.282995,13:51:04,3
23.56438,87.282995,13:51:06,3
23.56438,87.282995,13:51:08,3
23.56438,87.282995,13:51:10,3
23.564385,87.2829766667,13:51:18,3
23.564385,87.2829766667,13:51:20,3
23.564385,87.2829766667,13:51:22,3
23.564385,87.2829766667,13:51:24,3
23.564385,87.2829766667,13:51:26,3
23.564385,87.2829766667,13:51:28,3
23.564385,87.2829766667,13:51:30,3
23.564385,87.2829766667,13:51:32,3
23.564385,87.2829766667,13:51:34,3
23.564385,87.2829766667,13:51:36,3
23.564385,87.2829766667,13:51:38,3
23.564385,87.2829766667,13:51:40,3
23.564385,87.2829766667,13:51:42,3
23.564385,87.2829766667,13:51:44,3
23.564385,87.2829766667,13:51:46,3
23.564385,87.2829766667,13:51:48,3
23.564385,87.2829766667,13:51:50,3
23.564385,87.2829766667,13:51:52,3
23.564385,87.2829766667,13:51:54,3
23.564385,87.2829766667,13:51:56,3
23.564385,87.2829766667,13:51:58,3
23.564385,87.2829766667,13:52:00,3
23.564385,87.2829766667,13:52:02,3
23.564385,87.2829766667,13:52:04,3
23.564385,87.2829766667,13:52:06,3
23.564385,87.2829766667,13:52:08,3
23.564385,87.2829766667,13:52:10,3
23.564385,87.2829766667,13:52:12,3
23.564385,87.2829766667,13:52:14,3
23.564385,87.2829766667,13:52:16,3
23.564385,87.2829766667,13:52:18,3
23.564385,87.2829766667,13:52:20,3
23.564385,87.2829766667,13:52:22,3
23.564385,87.2829766667,13:52:24,3
23.564385,87.2829766667,13:52:26,3
23.564385,87.2829766667,13:52:28,3
23.564385,87.2829766667,13:52:30,3
23.564385,87.2829766667,13:52:32,3
23.564385,87.2829766667,13:52:34,3
23.564385,87.2829766667,13:52:36,3
23.564385,87.2829766667,13:52:38,3
23.564385,87.2829766667,13:52:40,3
23.564385,87.2829766667,13:52:42,3
23.564385,87.2829766667,13:52:44,3
23.564385,87.2829766667,13:52:46,3
23.564385,87.2829766667,13:52:48,3
23.564385,87.2829766667,13:52:50,3
23.564385,87.2829766667,13:52:52,3
23.564385,87.2829766667,13:52:54,3
23.564385,87.2829766667,13:52:56,3
23.564385,87.2829766667,13:52:58,3
23.564385,87.2829766667,13:53:00,3
23.564385,87.2829766667,13:53:02,3
23.564385,87.2829766667,13:53:04,3
23.564385,87.2829766667,13:53:06,3
23.564385,87.2829766667,13:53:08,3
23.564385,87.2829766667,13:53:10,3
23.564385,87.2829766667,13:53:12,3
23.564385,87.2829766667,13:53:14,3
23.564385,87.2829766667,13:53:16,3
23.564385,87.2829766667,13:53:18,3
23.564385,87.2829766667,13:53:20,3
23.564385,87.2829766667,13:53:22,3
23.564385,87.2829766667,13:53:24,3
23.564385,87.282975,13:53:28,3
23.564385,87.282975,13:53:30,3
23.564385,87.282975,13:53:32,3
23.564385,87.282975,13:53:34,3
23.564385,87.282975,13:53:36,3
23.564385,87.282975,13:53:38,3
23.564385,87.282975,13:53:40,3
23.564385,87.282975,13:53:42,3
23.564385,87.282975,13:53:44,3
23.564385,87.282975,13:53:46,3
23.564385,87.282975,13:53:48,3
23.564385,87.282975,13:53:50,3
23.564385,87.282975,13:53:52,3
23.564385,87.282975,13:53:54,3
23.564385,87.282975,13:53:56,3
23.5643866667,87.282975,13:54:00,3
23.5643866667,87.2829733333,13:54:04,3
23.5643866667,87.2829733333,13:54:06,3
23.5643866667,87.2829733333,13:54:08,3
23.5643866667,87.2829733333,13:54:10,3
23.5643866667,87.2829733333,13:54:12,3
23.5643866667,87.2829733333,13:54:14,3
23.5643866667,87.2829733333,13:54:16,3
23.5643866667,87.2829733333,13:54:18,3
23.5643883333,87.2829733333,13:54:22,3
23.5643883333,87.2829733333,13:54:24,3
23.5643883333,87.2829733333,13:54:26,3
23.5643883333,87.2829733333,13:54:28,3
23.5643883333,87.2829733333,13:54:30,3
23.5643883333,87.2829733333,13:54:32,3
23.5643883333,87.2829733333,13:54:34,3
23.5643883333,87.2829733333,13:54:36,3
23.5643883333,87.2829733333,13:54:38,3
23.5643883333,87.2829733333,13:54:40,3
23.5643883333,87.2829716667,13:54:44,3
23.5643883333,87.2829716667,13:54:46,3
23.5643883333,87.2829716667,13:54:48,3
23.5643883333,87.2829716667,13:54:50,3
23.5643883333,87.2829716667,13:54:52,3
23.5643883333,87.2829716667,13:54:54,3
23.5643883333,87.2829716667,13:54:56,3
23.56439,87.2829716667,13:55:00,3
23.56439,87.2829716667,13:55:02,3
23.56439,87.2829716667,13:55:04,3
23.56439,87.2829716667,13:55:06,3
23.56439,87.2829716667,13:55:08,3
23.56439,87.2829716667,13:55:10,3
23.56439,87.2829716667,13:55:12,3
23.56439,87.2829716667,13:55:14,3
23.56439,87.2829716667,13:55:16,3
23.56439,87.2829716667,13:55:18,3
23.56439,87.2829716667,13:55:20,3
23.56439,87.2829716667,13:55:22,3
23.56439,87.2829716667,13:55:24,3
23.56439,87.2829716667,13:55:26,3
23.56439,87.2829716667,13:55:28,3
23.56439,87.2829716667,13:55:30,3
23.56439,87.28297,13:55:34,3
23.56439,87.28297,13:55:36,3
23.56439,87.28297,13:55:38,3
23.56439,87.28297,13:55:40,3
23.56439,87.28297,13:55:42,3
23.56439,87.28297,13:55:44,3
23.56439,87.28297,13:55:46,3
23.56439,87.28297,13:55:48,3
23.56439,87.28297,13:55:50,3
23.56439,87.28297,13:55:52,3
23.56439,87.28297,13:55:54,3
23.56439,87.28297,13:55:56,3
23.56439,87.28297,13:55:58,3
23.56439,87.28297,13:56:00,3
23.56439,87.28297,13:56:02,3
23.56439,87.28297,13:56:04,3
23.56439,87.28297,13:56:06,3
23.56439,87.28297,13:56:08,3
23.56439,87.28297,13:56:10,3
23.56439,87.28297,13:56:12,3
23.56439,87.28297,13:56:14,3
23.56439,87.28297,13:56:16,3
23.56439,87.2829683333,13:56:20,3
23.56439,87.2829683333,13:56:22,3
23.56439,87.2829683333,13:56:24,3
23.56439,87.2829683333,13:56:26,3
23.56439,87.2829683333,13:56:28,3
23.56439,87.2829683333,13:56:30,3
23.56439,87.2829683333,13:56:32,3
23.56439,87.2829683333,13:56:34,3
23.56439,87.2829683333,13:56:36,3
23.56439,87.2829683333,13:56:38,3
23.56439,87.2829683333,13:56:40,3
23.56439,87.2829683333,13:56:42,3
23.56439,87.2829683333,13:56:44,3
23.56439,87.2829683333,13:56:46,3
23.56439,87.2829683333,13:56:48,3
23.56439,87.2829683333,13:56:50,3
23.56439,87.2829683333,13:56:52,3
23.56439,87.2829683333,13:56:54,3
23.56439,87.2829683333,13:56:56,3
23.56439,87.2829683333,13:56:58,3
23.56439,87.2829683333,13:57:00,3
23.56439,87.2829683333,13:57:02,3
23.56439,87.2829683333,13:57:04,3
23.56439,87.2829683333,13:57:06,3
23.5643916667,87.2829683333,13:57:10,3
23.5643916667,87.2829683333,13:57:12,3
23.5643916667,87.2829683333,13:57:18,3
23.5643916667,87.2829683333,13:57:20,3
23.5643916667,87.2829683333,13:57:22,3
23.5643916667,87.2829683333,13:57:24,3
23.5643916667,87.2829683333,13:57:26,3
23.5643916667,87.2829683333,13:57:28,3
23.5643916667,87.2829683333,13:57:30,3
23.5643916667,87.2829683333,13:57:32,3
23.5643916667,87.2829683333,13:57:34,3
23.5643916667,87.2829683333,13:57:36,3
23.5643916667,87.2829683333,13:57:38,3
23.5643916667,87.2829683333,13:57:40,3
23.5643916667,87.2829683333,13:57:42,3
23.5643916667,87.2829683333,13:57:44,3
23.5643916667,87.2829683333,13:57:46,3
23.5643916667,87.2829683333,13:57:48,3
23.5643916667,87.2829683333,13:57:50,3
23.5643916667,87.2829683333,13:57:52,3
23.5643916667,87.2829683333,13:57:54,3
23.5643916667,87.2829683333,13:57:56,3
23.5643916667,87.2829683333,13:57:58,3
23.5643916667,87.2829683333,13:58:00,3
23.5643916667,87.2829683333,13:58:02,3
23.5643916667,87.2829683333,13:58:04,3
23.5643916667,87.2829666667,13:58:08,3
23.5643916667,87.2829666667,13:58:10,3
23.5643916667,87.2829666667,13:58:12,3
23.5643916667,87.2829666667,13:58:14,3
23.5643916667,87.2829666667,13:58:16,3
23.5643916667,87.2829666667,13:58:18,3
23.5643916667,87.2829666667,13:58:20,3
23.5643916667,87.2829666667,13:58:22,3
23.5643916667,87.2829666667,13:58:24,3
23.5643916667,87.2829666667,13:58:26,3
23.5643916667,87.2829666667,13:58:28,3
23.5643916667,87.2829666667,13:58:30,3
23.5643916667,87.2829666667,13:58:32,3
23.5643916667,87.2829666667,13:58:34,3
23.5643916667,87.2829666667,13:58:36,3
23.5643916667,87.2829666667,13:58:38,3
23.5643916667,87.2829666667,13:58:40,3
23.5643916667,87.2829666667,13:58:42,3
23.5643916667,87.2829666667,13:58:44,3
23.5643916667,87.2829666667,13:58:46,3
23.5643916667,87.2829666667,13:58:48,3
23.5643916667,87.2829666667,13:58:50,3
23.5643916667,87.2829666667,13:58:52,3
23.5643916667,87.2829666667,13:58:54,3
23.5643916667,87.2829666667,13:58:56,3
23.5643916667,87.2829666667,13:58:58,3
23.5643916667,87.2829666667,13:59:00,3
23.5643916667,87.2829666667,13:59:02,3
23.5643916667,87.2829666667,13:59:04,3
23.5643916667,87.2829666667,13:59:06,3
23.5643916667,87.2829666667,13:59:08,3
23.5643916667,87.2829666667,13:59:10,3
23.5643916667,87.2829666667,13:59:12,3
23.5643916667,87.2829666667,13:59:14,3
23.5643916667,87.2829666667,13:59:16,3
23.5643916667,87.2829666667,13:59:18,3
23.5643916667,87.2829666667,13:59:20,3
23.5643916667,87.2829666667,13:59:22,3
23.5643916667,87.2829666667,13:59:24,3
23.5643916667,87.2829666667,13:59:26,3
23.5643916667,87.2829666667,13:59:28,3
23.5643916667,87.2829666667,13:59:30,3
23.5643916667,87.2829666667,13:59:32,3
23.5643916667,87.2829666667,13:59:34,3
23.5643916667,87.2829666667,13:59:36,3
23.5643933333,87.2829666667,13:59:40,3
23.5643933333,87.2829666667,13:59:42,3
23.5643933333,87.2829666667,13:59:44,3
23.5643933333,87.2829666667,13:59:46,3
23.5643933333,87.2829666667,13:59:48,3
23.5643933333,87.2829666667,13:59:50,3
23.5643933333,87.282965,13:59:54,3
23.5643933333,87.282965,13:59:56,3
23.5643933333,87.282965,13:59:58,3
23.5643933333,87.282965,14:00:00,3
23.5643933333,87.282965,14:00:02,3
23.5643933333,87.282965,14:00:04,3
23.5643933333,87.282965,14:00:06,3
23.5643933333,87.282965,14:00:08,3
23.5643933333,87.282965,14:00:10,3
23.5643933333,87.282965,14:00:12,3
23.5643933333,87.282965,14:00:14,3
23.5643933333,87.282965,14:00:16,3
23.5643933333,87.282965,14:00:18,3
23.5643933333,87.282965,14:00:20,3
23.5643933333,87.282965,14:00:22,3
23.5643933333,87.282965,14:00:24,3
23.5643933333,87.282965,14:00:26,3
23.5643933333,87.282965,14:00:28,3
23.5643933333,87.282965,14:00:30,3
23.5643933333,87.282965,14:00:32,3
23.5643933333,87.282965,14:00:34,3
23.5643933333,87.282965,14:00:36,3
23.5643933333,87.282965,14:00:38,3
23.5643933333,87.282965,14:00:40,3
23.5643933333,87.282965,14:00:42,3
23.5643933333,87.282965,14:00:44,3
23.5643933333,87.282965,14:00:46,3
23.5643933333,87.282965,14:00:48,3
23.5643933333,87.282965,14:00:50,3
23.5643933333,87.282965,14:00:52,3
23.5643933333,87.282965,14:00:54,3
23.564395,87.282965,14:00:58,3
23.564395,87.282965,14:01:00,3
23.564395,87.282965,14:01:02,3
23.564395,87.282965,14:01:04,3
23.564395,87.282965,14:01:06,3
23.564395,87.282965,14:01:08,3
23.564395,87.282965,14:01:10,3
23.564395,87.282965,14:01:12,3
23.564395,87.282965,14:01:14,3
23.564395,87.282965,14:01:16,3
23.564395,87.2829633333,14:01:20,3
23.564395,87.282965,14:01:24,3
23.564395,87.282965,14:01:26,3
23.564395,87.282965,14:01:28,3
23.564395,87.2829633333,14:01:32,3
23.564395,87.2829633333,14:01:34,3
23.564395,87.2829633333,14:01:36,3
23.564395,87.2829633333,14:01:38,3
23.564395,87.2829633333,14:01:40,3
23.564395,87.2829633333,14:01:42,3
23.564395,87.2829633333,14:01:44,3
23.564395,87.2829633333,14:01:46,3
23.564395,87.2829633333,14:01:48,3
23.564395,87.2829633333,14:01:50,3
23.5643966667,87.2829633333,14:01:54,3
23.5643966667,87.2829633333,14:01:56,3
23.5643966667,87.2829633333,14:01:58,3
23.5643966667,87.2829633333,14:02:00,3
23.5643966667,87.2829633333,14:02:02,3
23.5643966667,87.2829633333,14:02:04,3
23.5643966667,87.2829633333,14:02:06,3
23.5643966667,87.2829633333,14:02:08,3
23.5643966667,87.2829633333,14:02:10,3
23.5643966667,87.2829633333,14:02:12,3
23.5643966667,87.2829633333,14:02:14,3
23.5643966667,87.2829633333,14:02:16,3
23.5643966667,87.2829633333,14:02:18,3
23.5643966667,87.2829633333,14:02:20,3
23.5643966667,87.2829633333,14:02:22,3
23.5643966667,87.2829616667,14:02:26,3
23.5643966667,87.2829616667,14:02:28,3
23.5643966667,87.2829616667,14:02:30,3
23.5643966667,87.2829616667,14:02:32,3
23.5643966667,87.2829616667,14:02:34,3
23.5643966667,87.2829616667,14:02:36,3
23.5643966667,87.2829616667,14:02:38,3
23.5643966667,87.2829616667,14:02:40,3
23.5643983333,87.28296,14:02:46,3
23.5643983333,87.28296,14:02:48,3
23.5643983333,87.28296,14:02:50,3
23.5643983333,87.28296,14:02:52,3
23.5643983333,87.28296,14:02:54,3
23.5643983333,87.28296,14:02:56,3
23.5643983333,87.28296,14:02:58,3
23.5643983333,87.28296,14:03:00,3
23.5643983333,87.28296,14:03:02,3
23.5643983333,87.28296,14:03:04,3
23.5643983333,87.28296,14:03:06,3
23.5643983333,87.2829583333,14:03:10,3
23.5643983333,87.2829583333,14:03:12,3
23.5643983333,87.2829583333,14:03:14,3
23.5643983333,87.2829583333,14:03:16,3
23.5643983333,87.2829583333,14:03:18,3
23.5643983333,87.2829583333,14:03:20,3
23.5643983333,87.2829583333,14:03:22,3
23.5643983333,87.2829583333,14:03:24,3
23.5643983333,87.2829583333,14:03:26,3
23.5643983333,87.2829583333,14:03:28,3
23.5644,87.2829583333,14:03:32,3
23.5644,87.2829583333,14:03:34,3
23.5644,87.2829583333,14:03:36,3
23.5644,87.2829583333,14:03:38,3
23.5644,87.2829583333,14:03:40,3
23.5644,87.2829583333,14:03:42,3
23.5644,87.2829583333,14:03:44,3
23.5644,87.2829583333,14:03:46,3
23.5644,87.2829583333,14:03:48,3
23.5644,87.2829583333,14:03:50,3
23.5644,87.2829583333,14:03:52,3
23.5644,87.2829583333,14:03:54,3
23.5644,87.2829583333,14:03:56,3
23.5644,87.2829583333,14:03:58,3
23.5644,87.2829583333,14:04:00,3
23.5644,87.2829583333,14:04:02,3
23.5644,87.2829583333,14:04:04,3
23.5644,87.2829583333,14:04:06,3
23.5644,87.2829583333,14:04:08,3
23.5644,87.2829583333,14:04:10,3
23.5644,87.2829583333,14:04:12,3
23.5644,87.2829583333,14:04:14,3
23.5644,87.2829583333,14:04:16,3
23.5644,87.2829583333,14:04:18,3
23.5644,87.2829583333,14:04:20,3
23.5644,87.2829583333,14:04:22,3
23.5644,87.2829583333,14:04:24,3
23.5644,87.2829583333,14:04:26,3
23.5644,87.2829583333,14:04:28,3
23.5644,87.2829583333,14:04:30,3
23.5644,87.2829583333,14:04:32,3
23.5644,87.2829583333,14:04:34,3
23.5644,87.2829583333,14:04:36,3
23.5644,87.2829583333,14:04:38,3
23.5644,87.2829583333,14:04:40,3
23.5644,87.2829583333,14:04:42,3
23.5644,87.2829583333,14:04:44,3
23.5644,87.2829583333,14:04:46,3
23.5644,87.2829583333,14:04:48,3
23.5644,87.2829583333,14:04:50,3
23.5644,87.2829583333,14:04:52,3
23.5644,87.2829583333,14:04:54,3
23.5644,87.2829583333,14:04:56,3
23.5644,87.2829583333,14:04:58,3
23.5644,87.2829583333,14:05:00,3
23.5644,87.2829583333,14:05:02,3
23.5644,87.2829583333,14:05:04,3
23.5644,87.2829583333,14:05:06,3
23.5644,87.2829583333,14:05:08,3
23.5644,87.2829583333,14:05:10,3
23.5644,87.2829583333,14:05:12,3
23.5644,87.2829583333,14:05:14,3
23.5644,87.2829583333,14:05:16,3
23.5644,87.2829583333,14:05:18,3
23.5644,87.2829583333,14:05:20,3
23.5644,87.2829583333,14:05:22,3
23.5644,87.2829583333,14:05:24,3
23.5644,87.2829583333,14:05:26,3
23.5644,87.2829583333,14:05:28,3
23.5644,87.2829583333,14:05:30,3
23.5644,87.2829583333,14:05:32,3
23.5644,87.2829583333,14:05:34,3
23.5644,87.2829583333,14:05:36,3
23.5644,87.2829583333,14:05:38,3
23.5644,87.2829583333,14:05:40,3
23.5644,87.2829583333,14:05:42,3
23.5644,87.2829583333,14:05:44,3
23.5644,87.2829583333,14:05:46,3
23.5644,87.2829583333,14:05:48,3
23.5644,87.2829583333,14:05:50,3
23.5644,87.2829583333,14:05:52,3
23.5644,87.2829583333,14:05:54,3
23.5644,87.2829583333,14:05:56,3
23.5644,87.2829583333,14:05:58,3
23.5644,87.2829583333,14:06:00,3
23.5644,87.2829583333,14:06:02,3
23.5644,87.2829583333,14:06:04,3
23.5644,87.2829583333,14:06:06,3
23.5644,87.2829583333,14:06:08,3
23.5644,87.2829583333,14:06:10,3
23.5644,87.2829583333,14:06:12,3
23.5644,87.2829583333,14:06:14,3
23.5644,87.2829583333,14:06:16,3
23.5644,87.2829583333,14:06:18,3
23.5644,87.2829566667,14:06:22,3
23.5644,87.2829566667,14:06:24,3
23.5644,87.2829566667,14:06:26,3
23.5644,87.2829566667,14:06:28,3
23.5644,87.2829566667,14:06:30,3
23.5644,87.2829566667,14:06:32,3
23.5644,87.2829566667,14:06:34,3
23.5644,87.2829566667,14:06:36,3
23.5644,87.2829566667,14:06:38,3
23.5644,87.2829566667,14:06:40,3
23.5644,87.2829566667,14:06:42,3
23.5644,87.2829566667,14:06:44,3
23.5644,87.2829566667,14:06:46,3
23.5644016667,87.2829566667,14:06:50,3
23.5644016667,87.2829566667,14:06:52,3
23.5644016667,87.2829566667,14:06:54,3
23.5644016667,87.2829566667,14:06:56,3
23.5644016667,87.2829566667,14:06:58,3
23.5644016667,87.2829566667,14:07:00,3
23.5644016667,87.2829566667,14:07:02,3
23.5644016667,87.2829566667,14:07:04,3
23.5644016667,87.2829566667,14:07:06,3
23.5644016667,87.2829566667,14:07:08,3
23.5644016667,87.2829566667,14:07:10,3
23.5644016667,87.2829566667,14:07:12,3
23.5644016667,87.2829566667,14:07:14,3
23.5644016667,87.2829566667,14:07:16,3
23.5644016667,87.2829566667,14:07:18,3
23.5644016667,87.2829566667,14:07:20,3
23.5644016667,87.2829566667,14:07:22,3
23.5644016667,87.2829566667,14:07:24,3
23.5644016667,87.2829566667,14:07:26,3
23.5644016667,87.2829566667,14:07:28,3
23.5644016667,87.2829566667,14:07:30,3
23.5644016667,87.2829566667,14:07:32,3
23.5644016667,87.2829566667,14:07:34,3
23.5644016667,87.2829566667,14:07:36,3
23.5644016667,87.2829566667,14:07:38,3
23.5644016667,87.2829566667,14:07:40,3
23.5644016667,87.2829566667,14:07:42,3
23.5644016667,87.2829566667,14:07:44,3
23.5644016667,87.2829566667,14:07:46,3
23.5644016667,87.2829566667,14:07:48,3
23.5644016667,87.2829566667,14:07:50,3
23.5644016667,87.2829566667,14:07:52,3
23.5644016667,87.2829566667,14:07:54,3
23.5644016667,87.2829566667,14:07:56,3
23.5644016667,87.2829566667,14:07:58,3
23.5644016667,87.2829566667,14:08:00,3
23.5644016667,87.2829566667,14:08:02,3
23.5644016667,87.2829566667,14:08:04,3
23.5644016667,87.2829566667,14:08:06,3
23.5644016667,87.2829566667,14:08:08,3
23.5644016667,87.2829566667,14:08:10,3
23.5644016667,87.2829566667,14:08:12,3
23.5644016667,87.2829566667,14:08:14,3
23.5644016667,87.2829566667,14:08:16,3
23.5644016667,87.2829566667,14:08:18,3
23.5644016667,87.2829566667,14:08:20,3
23.5644016667,87.2829566667,14:08:22,3
23.5644016667,87.2829566667,14:08:24,3
23.5644016667,87.2829566667,14:08:26,3
23.5644016667,87.2829566667,14:08:28,3
23.5644016667,87.2829566667,14:08:30,3
23.5644016667,87.2829566667,14:08:32,3
23.5644016667,87.2829566667,14:08:34,3
23.5644016667,87.2829566667,14:08:36,3
23.5644016667,87.2829566667,14:08:38,3
23.5644016667,87.2829566667,14:08:40,3
23.5644016667,87.2829566667,14:08:42,3
23.5644016667,87.2829566667,14:08:44,3
23.5644016667,87.2829566667,14:08:46,3
23.5644016667,87.2829566667,14:08:48,3
23.5644016667,87.2829566667,14:08:50,3
23.5644016667,87.2829566667,14:08:52,3
23.5644016667,87.2829566667,14:08:54,3
23.5644016667,87.2829566667,14:08:56,3
23.5644016667,87.282955,14:09:00,3
23.5644016667,87.282955,14:09:02,3
23.5644016667,87.282955,14:09:04,3
23.5644016667,87.282955,14:09:06,3
23.5644016667,87.282955,14:09:08,3
23.5644016667,87.282955,14:09:10,3
23.5644016667,87.282955,14:09:12,3
23.5644016667,87.282955,14:09:14,3
23.5644016667,87.282955,14:09:16,3
23.5644016667,87.282955,14:09:18,3
23.5644016667,87.282955,14:09:20,3
23.5644016667,87.282955,14:09:22,3
23.5644016667,87.282955,14:09:24,3
23.5644016667,87.282955,14:09:26,3
23.5644016667,87.282955,14:09:28,3
23.5644016667,87.282955,14:09:30,3
23.5644016667,87.282955,14:09:32,3
23.5644016667,87.282955,14:09:34,3
23.5644016667,87.282955,14:09:36,3
23.5644016667,87.282955,14:09:38,3
23.5644016667,87.282955,14:09:40,3
23.5644016667,87.282955,14:09:42,3
23.5644016667,87.282955,14:09:44,3
23.5644016667,87.282955,14:09:46,3
23.5644016667,87.282955,14:09:48,3
23.5644016667,87.282955,14:09:50,3
23.5644016667,87.282955,14:09:52,3
23.5644016667,87.282955,14:09:54,3
23.5644016667,87.282955,14:09:56,3
23.5644016667,87.282955,14:09:58,3
23.5644016667,87.282955,14:10:00,3
23.5644016667,87.282955,14:10:02,3
23.5644016667,87.282955,14:10:04,3
23.5644016667,87.282955,14:10:06,3
23.5644016667,87.282955,14:10:08,3
23.5644016667,87.2829566667,14:10:12,3
23.5644016667,87.2829566667,14:10:14,3
23.5644016667,87.2829566667,14:10:16,3
23.5644016667,87.2829566667,14:10:18,3
23.5644016667,87.2829566667,14:10:20,3
23.5644016667,87.2829566667,14:10:22,3
23.5644016667,87.2829566667,14:10:24,3
23.5644016667,87.2829566667,14:10:26,3
23.5644016667,87.2829566667,14:10:28,3
23.5644016667,87.2829566667,14:10:30,3
23.5644016667,87.2829566667,14:10:32,3
23.5644016667,87.2829566667,14:10:34,3
23.5644016667,87.2829566667,14:10:36,3
23.5644016667,87.2829566667,14:10:38,3
23.5644016667,87.282955,14:10:42,3
23.5644016667,87.282955,14:10:44,3
23.5644016667,87.282955,14:10:46,3
23.5644016667,87.282955,14:10:48,3
23.5644016667,87.282955,14:10:50,3
23.5644016667,87.282955,14:10:52,3
23.5644016667,87.282955,14:10:54,3
23.5644016667,87.282955,14:10:56,3
23.5644016667,87.282955,14:10:58,3
23.5644016667,87.282955,14:11:00,3
23.5644016667,87.282955,14:11:02,3
23.5644016667,87.282955,14:11:04,3
23.5644016667,87.282955,14:11:06,3
23.5644016667,87.282955,14:11:08,3
23.5644016667,87.282955,14:11:10,3
23.5644016667,87.282955,14:11:12,3
23.5644016667,87.282955,14:11:14,3
23.5644016667,87.282955,14:11:16,3
23.5644016667,87.282955,14:11:18,3
23.5644016667,87.282955,14:11:20,3
23.5644016667,87.282955,14:11:22,3
23.5644016667,87.282955,14:11:24,3
23.5644016667,87.282955,14:11:26,3
23.5644016667,87.282955,14:11:28,3
23.5644016667,87.282955,14:11:30,3
23.5644016667,87.282955,14:11:32,3
23.5644016667,87.282955,14:11:34,3
23.5644016667,87.282955,14:11:36,3
23.5644016667,87.282955,14:11:38,3
23.5644016667,87.282955,14:11:40,3
23.5644016667,87.282955,14:11:42,3
23.5644016667,87.2829533333,14:11:46,3
23.5644016667,87.2829533333,14:11:48,3
23.5644016667,87.2829533333,14:11:50,3
23.5644016667,87.2829533333,14:11:52,3
23.5644016667,87.2829533333,14:11:54,3
23.5644016667,87.2829533333,14:11:56,3
23.5644016667,87.2829533333,14:11:58,3
23.5644016667,87.2829533333,14:12:00,3
23.5644016667,87.2829533333,14:12:02,3
23.5644016667,87.2829533333,14:12:04,3
23.5644016667,87.2829533333,14:12:06,3
23.5644016667,87.2829533333,14:12:08,3
23.5644016667,87.2829533333,14:12:10,3
23.5644016667,87.2829533333,14:12:12,3
23.5644016667,87.2829533333,14:12:14,3
23.5644016667,87.2829533333,14:12:16,3
23.5644016667,87.2829533333,14:12:18,3
23.5644016667,87.2829533333,14:12:20,3
23.5644016667,87.2829533333,14:12:22,3
23.5644016667,87.2829533333,14:12:24,3
23.5644016667,87.2829533333,14:12:26,3
23.5644016667,87.2829533333,14:12:28,3
23.5644016667,87.2829533333,14:12:30,3
