Group ID,Consecutive Group Distance(mts),Wait time,Farthest distance(mts),Group length,Group(Wait time,Latitude,Longitude)
11,		561.53,		6,		0.0,		1,		['6,23.5864316667,87.2875766667']
12,		711.74,		11,		0.0,		1,		['11,23.5800316667,87.2874616667']
13,		425.19,		5,		0.0,		1,		['5,23.5792766667,87.2915516667']
14,		481.24,		8,		0.0,		1,		['8,23.57495,87.2914383333']
15,		796.12,		56,		0.0,		1,		['56,23.574115,87.2991966667']
16,		407.48,		131,		0.0,		1,		['131,23.57216,87.3025783333']
17,		236.15,		3,		0.0,		1,		['3,23.5700366667,87.3025333333']
18,		242.0,		4,		0.0,		1,		['4,23.5678683333,87.30233']
19,		354.95,		4,		0.0,		1,		['4,23.56814,87.29886']
20,		902.23,		13,		0.0,		1,		['13,23.5600266667,87.2987533333']
21,		899.96,		13,		0.0,		1,		['13,23.552105,87.2969433333']
22,		823.92,		7,		0.0,		1,		['7,23.5482133333,87.3038216667']
23,		640.27,		90,		0.0,		1,		['90,23.54651,87.3098216667']
24,		291.06,		12,		0.0,		1,		['12,23.5443116667,87.3082716667']
25,		389.02,		8,		0.0,		1,		['8,23.5433633333,87.3045983333']
26,		499.39,		2,		0.0,		1,		['2,23.541695,87.30005']
27,		167.04,		6,		0.0,		1,		['6,23.5404116667,87.2991983333']
28,		398.75,		15,		0.0,		1,		['15,23.5375883333,87.2967866667']
29,		192.26,		6,		0.0,		1,		['6,23.536085,87.295855']
30,		209.16,		245,		127.4,		9,		['99,23.535715,87.2978666667', '18,23.53566,87.297455', '3,23.5356633333,87.2974566667', '2,23.5356633333,87.2974533333', '2,23.535665,87.2974516667', '2,23.5357133333,87.2978666667', '62,23.535715,87.297865', '13,23.5357116667,87.29787', '44,23.5352716667,87.298625']
31,		1505.88,		7,		0.0,		1,		['7,23.52811,87.3111616667']
32,		3133.9,		7,		97.6,		2,		['4,23.5003266667,87.3059983333', '3,23.501165,87.3062816667']
33,		1307.16,		393,		22.6,		15,		['187,23.4946033333,87.317195', '50,23.4945916667,87.3171983333', '10,23.494585,87.3171933333', '11,23.4945833333,87.3171933333', '10,23.4945816667,87.3171933333', '4,23.4945816667,87.3171916667', '2,23.4945566667,87.3171866667', '5,23.494555,87.3171866667', '19,23.494555,87.3171883333', '5,23.49453,87.3171783333', '15,23.49453,87.3171766667', '31,23.4945283333,87.3171766667', '23,23.494465,87.317165', '12,23.4944483333,87.317155', '9,23.494405,87.317145']
